TAIR,SYMBOL,GENENAME,REFSEQ,ENTREZID,STRING_id,GOSLIM_IDS,Log2fc_.leaf_FLT.v.leaf_GC.,Log2fc_.leaf_FLT.v.root_FLT.,Log2fc_.leaf_FLT.v.root_GC.,Log2fc_.leaf_GC.v.root_FLT.,Log2fc_.leaf_GC.v.root_GC.,Log2fc_.root_FLT.v.root_GC.,Log2fc_.leaf_GC.v.leaf_FLT.,Log2fc_.root_FLT.v.leaf_FLT.,Log2fc_.root_GC.v.leaf_FLT.,Log2fc_.root_FLT.v.leaf_GC.,Log2fc_.root_GC.v.leaf_GC.,Log2fc_.root_GC.v.root_FLT.
AT2G02150,EMB2794,NA,NM_001335100,814746,3702.AT2G02150.1,"GO:0003676, GO:0003723, GO:0003824, GO:0004672, GO:0004872, GO:0005215, GO:0005488, GO:0006464, GO:0006468, GO:0006810, GO:0006886, GO:0008152, GO:0015031, GO:0016301, GO:0016740, GO:0019199, GO:0019538, GO:0022857, GO:0044238, GO:0051179",-0.753254271,-0.476308885,-0.889389473,0.276945386,-0.136135202,-0.413080588,0.753254271,0.476308885,0.889389473,-0.276945386,0.136135202,0.413080588
AT2G02350,AtPP2-B9,encodes a protein containing an F-box domain and physically interacts with SCF subunit SKP1/ASK1. The protein also exhibits similarity in sequence to phloem protein 2 (PP2) from cucumber.,NM_001335105,814766,NA,NA,-0.484896454,0.024305034,-0.569398571,0.509201488,-0.084502117,-0.593703605,0.484896454,-0.024305034,0.569398571,-0.509201488,0.084502117,0.593703605
AT2G02410,NA,NA,NM_001202571,814772,NA,NA,0.763481752,0.042884008,0.416530285,-0.720597744,-0.346951467,0.373646277,-0.763481752,-0.042884008,-0.416530285,0.720597744,0.346951467,-0.373646277
AT2G02590,NA,NA,NM_126315,814789,NA,NA,1.344160047,0.136726715,1.50372999,-1.207433332,0.159569942,1.367003274,-1.344160047,-0.136726715,-1.50372999,1.207433332,-0.159569942,-1.367003274
AT2G02610,NA,NA,NM_126316,814790,NA,NA,-6.755041952,1.522694145,-7.162202071,8.277736097,-0.407160119,-8.684896216,6.755041952,-1.522694145,7.162202071,-8.277736097,0.407160119,8.684896216
AT2G02630,NA,NA,NM_126318,814792,NA,NA,-8.347280296,1.005625661,-8.404530858,9.352905958,-0.057250562,-9.41015652,8.347280296,-1.005625661,8.404530858,-9.352905958,0.057250562,9.41015652
AT2G02700,NA,NA,NM_126325,814799,NA,NA,-3.376181474,0.310618075,-4.047358016,3.686799549,-0.671176542,-4.357976091,3.376181474,-0.310618075,4.047358016,-3.686799549,0.671176542,4.357976091
AT2G02740,ATWHY3,"Encodes a homolog of the potato p24 protein.  It shares the conserved KGKAAL domain, a putative DNA-binding domain, with potato p24 and is localized to the plastid and not the nucleus.",NM_126329,814803,3702.AT2G02740.1,NA,1.857450324,0.115392633,1.68536563,-1.742057691,-0.172084694,1.569972997,-1.857450324,-0.115392633,-1.68536563,1.742057691,0.172084694,-1.569972997
AT2G02765,NA,NA,NA,NA,NA,,0.242227886,-0.045062033,0.258457903,-0.287289919,0.016230017,0.303519936,-0.242227886,0.045062033,-0.258457903,0.287289919,-0.016230017,-0.303519936
AT2G02850,ARPN,Encodes plantacyanin one of blue copper proteins. Involved in anther development and pollination. Expressed in the transmitting tract of the pistil.,NM_126340,814816,3702.AT2G02850.1,"GO:0005886, GO:0016020, GO:0044464, NA",-3.809604086,-0.820325458,-3.495173781,2.989278629,0.314430306,-2.674848323,3.809604086,0.820325458,3.495173781,-2.989278629,-0.314430306,2.674848323
AT2G02880,NA,NA,NM_126343,814819,NA,NA,0.193976023,0.236052131,0.079280366,0.042076108,-0.114695657,-0.156771765,-0.193976023,-0.236052131,-0.079280366,-0.042076108,0.114695657,0.156771765
AT2G02950,PKS1,"Encodes a basic soluble protein which can independently bind to either PHYA or PHYB, regardless of whether the phytochromes are in the Pr or Pfr state.  PKS1 can be phosphorylated by oat phyA in vitro in a light regulated manner.  It is postulated to be a negative regulator of phyB signalling.",NM_126347,814823,3702.AT2G02950.1,NA,1.800690462,0.697391995,1.148711079,-1.103298467,-0.651979383,0.451319084,-1.800690462,-0.697391995,-1.148711079,1.103298467,0.651979383,-0.451319084
AT2G02990,ATRNS1,"member of the ribonuclease T2 family, responds to inorganic phosphate starvation, and inhibits production of anthocyanin.  Also involved in wound-induced signaling independent of jasmonic acid.",NM_126351,814828,3702.AT2G02990.1,NA,-2.065917572,0.310553834,-1.649877302,2.376471406,0.41604027,-1.960431137,2.065917572,-0.310553834,1.649877302,-2.376471406,-0.41604027,1.960431137
AT2G03060,AGL30,"Encodes a member of the MIKC (MADS box, Keratin binding domain, and C terminal domain containing )family of transcriptional regulators. AGL30 is expressed in pollen.It forms heterodimers with other MICK family members.",NM_001335151,814835,3702.AT2G03060.2,NA,0.08390393,-0.498979811,-0.086514052,-0.582883741,-0.170417982,0.412465759,-0.08390393,0.498979811,0.086514052,0.582883741,0.170417982,-0.412465759
AT2G03260,NA,NA,NM_001335175,814855,NA,"GO:0005622, GO:0005737, GO:0005794, GO:0005886, GO:0016020, GO:0043226, GO:0044464",-1.749960258,0.2308698,-2.035660127,1.980830057,-0.285699869,-2.266529926,1.749960258,-0.2308698,2.035660127,-1.980830057,0.285699869,2.266529926
AT2G03380,NA,NA,NM_126389,814867,NA,"GO:0003676, GO:0003723, GO:0003824, GO:0004672, GO:0004675, GO:0004872, GO:0005215, GO:0005488, GO:0006464, GO:0006468, GO:0006810, GO:0006886, GO:0008152, GO:0015031, GO:0016301, GO:0016740, GO:0019199, GO:0019538, GO:0022857, GO:0044238, GO:0051179",-0.447963621,-0.167612916,-0.404795381,0.280350705,0.04316824,-0.237182465,0.447963621,0.167612916,0.404795381,-0.280350705,-0.04316824,0.237182465
AT2G03500,NA,NA,NM_126400,814878,NA,NA,-1.095889709,-0.464745417,-1.118810318,0.631144291,-0.022920609,-0.6540649,1.095889709,0.464745417,1.118810318,-0.631144291,0.022920609,0.6540649
AT2G03530,ATUPS2,Mediate high-affinity uracil and 5-FU (a toxic uracil analogue) transport when expressed in yeast and Xenopus oocytes.Involved in allantoin transport.,NM_001084405,814882,3702.AT2G03530.1,NA,1.543731258,0.388603882,1.809852741,-1.155127376,0.266121483,1.421248859,-1.543731258,-0.388603882,-1.809852741,1.155127376,-0.266121483,-1.421248859
AT2G03590,ATUPS1,Encodes a member of a class of allantoin transporters.,NM_001335192,814888,3702.AT2G03590.1,NA,1.040781739,0.712544048,0.87901991,-0.328237691,-0.161761829,0.166475862,-1.040781739,-0.712544048,-0.87901991,0.328237691,0.161761829,-0.166475862
AT2G03720,MRH6,Involved in root hair development,NM_001335200,814899,3702.AT2G03720.1,NA,-9.506165111,-1.813027848,-9.609547956,7.693137263,-0.103382845,-7.796520108,9.506165111,1.813027848,9.609547956,-7.693137263,0.103382845,7.796520108
AT2G03760,AtSOT1,"Encodes a brassinosteroid sulfotransferase. In vitro experiements show that this enzyme has a preference for 24-epibrassinosteroids, particularly 24-epicathasterone, but does not act on castasterone and brassinolide.  It is differentially expressed during development, being more abundant in young seedlings and actively growing cell cultures. Expression is induced in response to salicylic acid and methyl jasmonate and bacterial pathogens.",NM_126423,814903,NA,"GO:0003824, GO:0006790, GO:0008152, GO:0016740",0.851598837,0.125301756,0.501784097,-0.726297081,-0.34981474,0.376482341,-0.851598837,-0.125301756,-0.501784097,0.726297081,0.34981474,-0.376482341
AT2G04025,GLV7,"Encodes a root meristem growth factor (RGF).  Belongs to a family of functionally redundant homologous peptides that are secreted, tyrosine-sulfated, and expressed mainly in the stem cell area and the innermost layer of central columella cells. RGFs are required for maintenance of the root stem cell niche and transit amplifying cell proliferation.  Members of this family include: At5g60810 (RGF1), At1g13620 (RGF2), At2g04025 (RGF3), At3g30350 (RGF4), At5g51451 (RGF5), At4g16515 (RGF6), At3g02240 (RGF7), At2g03830 (RGF8) and At5g64770 (RGF9).",NM_001335213,814929,NA,NA,-8.452573024,1.146636481,-8.58238473,9.599209505,-0.129811706,-9.72902121,8.452573024,-1.146636481,8.58238473,-9.599209505,0.129811706,9.72902121
AT2G04090,NA,NA,NM_126450,814945,NA,"GO:0005215, GO:0006810, GO:0009987, GO:0022857, GO:0050896, GO:0051179, NA",-4.370696279,1.269178443,-4.763263636,5.639874722,-0.392567357,-6.032442079,4.370696279,-1.269178443,4.763263636,-5.639874722,0.392567357,6.032442079
AT2G04100,NA,NA,NM_001335216,814946,NA,"GO:0005215, GO:0006810, GO:0009987, GO:0022857, GO:0050896, GO:0051179, NA",-3.047699182,0.913484142,-3.424833086,3.961183324,-0.377133905,-4.338317228,3.047699182,-0.913484142,3.424833086,-3.961183324,0.377133905,4.338317228
AT2G04270,RNE,"Similar to E.coli endoribonuclease E. Functions as a ribonuclease, is located in the chloroplast, and is involved in chloroplast development. Loss of function mutants are white and arrest at the cotyledon stage. The phenotype is rescued by providing sucrose.",NM_001202581,814965,3702.AT2G04270.5,"GO:0003824, GO:0004518, GO:0005622, GO:0005737, GO:0006139, GO:0006807, GO:0008152, GO:0009987, GO:0016070, GO:0016072, GO:0016787, GO:0016788, GO:0044085, GO:0044238, GO:0044464, GO:0071840",2.807665439,-0.192388881,2.672064322,-3.00005432,-0.135601117,2.864453203,-2.807665439,0.192388881,-2.672064322,3.00005432,0.135601117,-2.864453203
AT2G04340,NA,NA,NM_126467,814973,NA,NA,0.05293308,0.044875391,0.242790839,-0.008057689,0.189857759,0.197915448,-0.05293308,-0.044875391,-0.242790839,0.008057689,-0.189857759,-0.197915448
AT2G04430,atnudt5,NA,NM_001335236,814983,NA,"GO:0003824, GO:0016787, GO:0016788, GO:0016791, GO:0019204, NA",-0.619227652,0.3171444,-0.739463047,0.936372051,-0.120235395,-1.056607446,0.619227652,-0.3171444,0.739463047,-0.936372051,0.120235395,1.056607446
AT2G04500,NA,NA,NM_126482,814991,NA,NA,-4.364827417,0.035913809,-5.25007491,4.400741226,-0.885247494,-5.285988719,4.364827417,-0.035913809,5.25007491,-4.400741226,0.885247494,5.285988719
AT2G04530,CPZ,Encodes a protein with RNAse Z activity suggesting a role in tRNA processing. Protein contains a signal sequence for import into the chloroplast.,NM_126484,814995,3702.AT2G04530.1,"GO:0003824, GO:0004518, GO:0004521, GO:0006139, GO:0006399, GO:0006807, GO:0008152, GO:0009987, GO:0016070, GO:0016787, GO:0016788, GO:0044238, NA",3.290396353,0.163452968,3.536160365,-3.126943385,0.245764012,3.372707397,-3.290396353,-0.163452968,-3.536160365,3.126943385,-0.245764012,-3.372707397
AT2G04560,AtLpxB,NA,NM_126487,814998,NA,"GO:0005488, GO:0005622, GO:0005737, GO:0005829, GO:0005975, GO:0006629, GO:0006644, GO:0006796, GO:0008152, GO:0008289, GO:0009058, GO:0009987, GO:0044238, GO:0044464",-0.095555724,-0.318779763,-0.391595358,-0.223224038,-0.296039634,-0.072815596,0.095555724,0.318779763,0.391595358,0.223224038,0.296039634,0.072815596
AT2G04795,NA,NA,NM_126510,815023,NA,,0.485697834,0.024543719,1.154586798,-0.461154116,0.668888964,1.13004308,-0.485697834,-0.024543719,-1.154586798,0.461154116,-0.668888964,-1.13004308
AT2G04845,NA,NA,NM_001084411,815030,NA,"GO:0003824, GO:0006464, GO:0006473, GO:0008152, GO:0009987, GO:0016407, GO:0016740, GO:0016746, GO:0019538, GO:0044238",0.290438458,0.045639196,0.13674558,-0.244799261,-0.153692877,0.091106384,-0.290438458,-0.045639196,-0.13674558,0.244799261,0.153692877,-0.091106384
AT2G04852,NA,NA,NA,NA,NA,,-0.871671633,-0.289160796,-0.437214037,0.582510838,0.434457597,-0.148053241,0.871671633,0.289160796,0.437214037,-0.582510838,-0.434457597,0.148053241
AT2G04860,NA,NA,NM_126518,815032,NA,"GO:0003676, GO:0003723, GO:0003824, GO:0004672, GO:0004675, GO:0004872, GO:0005215, GO:0005488, GO:0006464, GO:0006468, GO:0006810, GO:0006886, GO:0008152, GO:0015031, GO:0016301, GO:0016740, GO:0019199, GO:0019538, GO:0022857, GO:0044238, GO:0051179",-0.503579312,-0.418687677,-0.478714295,0.084891635,0.024865016,-0.060026619,0.503579312,0.418687677,0.478714295,-0.084891635,-0.024865016,0.060026619
AT2G05100,LHCB2,Lhcb2.1 protein encoding a subunit of the light harvesting complex II. Member of a gene family with high degree of sequence similarity. Initially LHCB2.3 was considered as a separate gene but appears to be an allele of LHCB2.1.,NM_001335269,815058,3702.AT2G05100.1,"GO:0005488, GO:0005622, GO:0005737, GO:0006091, GO:0008152, GO:0009536, GO:0009579, GO:0009628, GO:0009987, GO:0016020, GO:0043226, GO:0044464, GO:0050896",5.089784405,-0.750512109,6.003692383,-5.840296515,0.913907977,6.754204492,-5.089784405,0.750512109,-6.003692383,5.840296515,-0.913907977,-6.754204492
AT2G05160,NA,NA,NM_001335272,815064,NA,"GO:0003676, GO:0003723, GO:0005488, GO:0030529, GO:0032991",1.84974149,0.530116732,1.817767342,-1.319624758,-0.031974148,1.28765061,-1.84974149,-0.530116732,-1.817767342,1.319624758,0.031974148,-1.28765061
AT2G05180,CYP705A6,member of CYP705A,NM_126545,815066,3702.AT2G05180.1,"GO:0003824, GO:0008152, GO:0009058, GO:0016491, GO:0019748",-5.499049645,-0.959870836,-5.962502445,4.539178809,-0.463452799,-5.002631609,5.499049645,0.959870836,5.962502445,-4.539178809,0.463452799,5.002631609
AT2G05510,NA,NA,NM_001036256,815100,NA,NA,-9.306036534,0,-8.166503929,9.351480856,1.139532605,-8.211948251,9.306036534,0,8.166503929,-9.351480856,-1.139532605,8.211948251
AT2G05620,AtPGR5,Involved in electron flow in Photosystem I. Essential for photoprotection.,NM_001335284,815111,NA,NA,4.583968094,-0.277637279,4.786876104,-4.861605372,0.20290801,5.064513383,-4.583968094,0.277637279,-4.786876104,4.861605372,-0.20290801,-5.064513383
AT2G05632,NA,NA,NM_001124806,6240607,NA,,-1.003076884,-0.330031344,-0.833200535,0.67304554,0.169876349,-0.503169191,1.003076884,0.330031344,0.833200535,-0.67304554,-0.169876349,0.503169191
AT2G05760,NA,NA,NM_126592,815127,NA,"GO:0005215, GO:0006139, GO:0006144, GO:0006810, GO:0008152, GO:0015931, GO:0022857, GO:0044238, GO:0051180, GO:0051179",0.202227914,-0.058151034,0.101019329,-0.260378948,-0.101208584,0.159170363,-0.202227914,0.058151034,-0.101019329,0.260378948,0.101208584,-0.159170363
AT2G05910,NA,NA,NM_126604,815143,NA,NA,-3.500993482,-0.354564897,-3.377239842,3.146428586,0.12375364,-3.022674946,3.500993482,0.354564897,3.377239842,-3.146428586,-0.12375364,3.022674946
AT2G06005,FIP1,"Encodes one of the FRI interacting proteins: FRIGIDA INTERACTING PROTEIN 1 (FIP1)/At2g06005, FIP2/ At4g17060.  FRI (At4G00650) is a major determinant of natural variation in Arabidopsis flowering time.",NM_001335289,815154,3702.AT2G06005.1,,-0.82747103,-0.273103302,-0.74792875,0.554367727,0.07954228,-0.474825448,0.82747103,0.273103302,0.74792875,-0.554367727,-0.07954228,0.474825448
AT2G06040,NA,NA,NM_126618,815159,NA,,-0.575423394,0.010625846,-0.531591809,0.58604924,0.043831585,-0.542217655,0.575423394,-0.010625846,0.531591809,-0.58604924,-0.043831585,0.542217655
AT2G06465,NA,NA,NA,NA,NA,,0.192804635,-0.41404842,0.023581078,-0.606853055,-0.169223557,0.437629498,-0.192804635,0.41404842,-0.023581078,0.606853055,0.169223557,-0.437629498
AT2G07175,NA,NA,NA,NA,NA,,0.018288048,0.177439097,0.118961757,0.15915105,0.100673709,-0.058477341,-0.018288048,-0.177439097,-0.118961757,-0.15915105,-0.100673709,0.058477341
AT2G07325,NA,NA,NA,NA,NA,,-0.69768895,-0.482630537,-0.809415783,0.215058413,-0.111726832,-0.326785245,0.69768895,0.482630537,0.809415783,-0.215058413,0.111726832,0.326785245
AT2G07335,NA,NA,NA,NA,NA,,0.564620048,-0.01255541,0.637987723,-0.577175458,0.073367675,0.650543133,-0.564620048,0.01255541,-0.637987723,0.577175458,-0.073367675,-0.650543133
AT2G07515,NA,NA,NA,NA,NA,,0.142664384,-0.230252121,0.078799856,-0.372916505,-0.063864528,0.309051977,-0.142664384,0.230252121,-0.078799856,0.372916505,0.063864528,-0.309051977
AT2G07845,NA,NA,NA,NA,NA,,0.697481996,0.129021178,0.900093847,-0.568460818,0.202611852,0.771072669,-0.697481996,-0.129021178,-0.900093847,0.568460818,-0.202611852,-0.771072669
AT2G07850,NA,NA,NA,NA,NA,,-2.728118113,-0.740655349,-3.054759994,1.987462763,-0.326641881,-2.314104644,2.728118113,0.740655349,3.054759994,-1.987462763,0.326641881,2.314104644
AT2G08000,NA,NA,NA,NA,NA,,-1.123588093,-0.489808865,-1.219714719,0.633779228,-0.096126626,-0.729905853,1.123588093,0.489808865,1.219714719,-0.633779228,0.096126626,0.729905853
AT2G08635,NA,NA,NA,NA,NA,,-0.515058763,0.003127272,-0.472217181,0.518186035,0.042841582,-0.475344453,0.515058763,-0.003127272,0.472217181,-0.518186035,-0.042841582,0.475344453
AT2G08650,NA,NA,NA,NA,NA,,-2.421756975,-0.973878552,-2.725753338,1.447878422,-0.303996363,-1.751874785,2.421756975,0.973878552,2.725753338,-1.447878422,0.303996363,1.751874785
AT2G09225,NA,NA,NA,NA,NA,,0.581472587,-0.910336066,-0.42632198,-1.491808653,-1.007794566,0.484014087,-0.581472587,0.910336066,0.42632198,1.491808653,1.007794566,-0.484014087
AT2G09640,NA,NA,NA,NA,NA,,0.219156304,-0.333158876,0.335886679,-0.55231518,0.116730375,0.669045555,-0.219156304,0.333158876,-0.335886679,0.55231518,-0.116730375,-0.669045555
AT2G09660,NA,NA,NA,NA,NA,,-1.71940143,-0.121233273,-1.690153344,1.598168157,0.029248086,-1.568920071,1.71940143,0.121233273,1.690153344,-1.598168157,-0.029248086,1.568920071
AT2G09975,NA,NA,NA,NA,NA,,-0.211827915,-0.384395537,-0.504240405,-0.172567623,-0.29241249,-0.119844867,0.211827915,0.384395537,0.504240405,0.172567623,0.29241249,0.119844867
AT2G12550,NUB1,NA,NM_126895,815729,3702.AT2G12550.1,"GO:0007049, GO:0009987",-0.517983331,0.279392664,-0.337695454,0.797375995,0.180287876,-0.617088118,0.517983331,-0.279392664,0.337695454,-0.797375995,-0.180287876,0.617088118
AT2G13290,NA,NA,NM_126919,815815,NA,"GO:0003824, GO:0006464, GO:0006486, GO:0008152, GO:0016740, GO:0016757, GO:0019538, GO:0044238",0.494927037,-0.526526553,0.677298842,-1.02145359,0.182371805,1.203825395,-0.494927037,0.526526553,-0.677298842,1.02145359,-0.182371805,-1.203825395
AT2G13550,NA,NA,NM_001335393,815841,NA,,-1.311469055,-0.177412866,-1.251580216,1.134056189,0.059888839,-1.07416735,1.311469055,0.177412866,1.251580216,-1.134056189,-0.059888839,1.07416735
AT2G13600,SLO2,NA,NM_126939,815845,3702.AT2G13600.1,"GO:0003676, GO:0003723, GO:0003824, GO:0004672, GO:0004675, GO:0004872, GO:0005215, GO:0005488, GO:0006464, GO:0006468, GO:0006810, GO:0006886, GO:0008152, GO:0015031, GO:0016301, GO:0016740, GO:0019199, GO:0019538, GO:0022857, GO:0044238, GO:0051179",-0.76594977,-0.303574126,-0.668489311,0.462375644,0.097460459,-0.364915185,0.76594977,0.303574126,0.668489311,-0.462375644,-0.097460459,0.364915185
AT2G13690,NA,NA,NM_126948,815853,NA,NA,0.413972012,-0.18720681,0.339473015,-0.601178821,-0.074498997,0.526679825,-0.413972012,0.18720681,-0.339473015,0.601178821,0.074498997,-0.526679825
AT2G13800,ATSERK5,NA,NM_001335399,815863,3702.AT2G13800.1,NA,0.212762359,-0.410417307,-0.316982215,-0.623179666,-0.529744573,0.093435092,-0.212762359,0.410417307,0.316982215,0.623179666,0.529744573,-0.093435092
AT2G14050,MCM9,NA,NM_001335409,815890,3702.AT2G14050.1,"GO:0003676, GO:0003678, GO:0003824, GO:0004386, GO:0005488, GO:0006139, GO:0006259, GO:0006260, GO:0007049, GO:0008152, GO:0009987, GO:0016787, GO:0044238",0.1286711,-0.566157856,0.124279391,-0.694828956,-0.004391709,0.690437247,-0.1286711,0.566157856,-0.124279391,0.694828956,0.004391709,-0.690437247
AT2G14110,NA,NA,NM_001335414,815897,NA,NA,-0.066201524,-0.109264874,-0.024884017,-0.04306335,0.041317507,0.084380857,0.066201524,0.109264874,0.024884017,0.04306335,-0.041317507,-0.084380857
AT2G14210,AGL44,"MADS box gene, transcription factor",NM_001335416,815907,3702.AT2G14210.1,NA,-3.926092536,0.628762278,-3.947551094,4.554854814,-0.021458558,-4.576313372,3.926092536,-0.628762278,3.947551094,-4.554854814,0.021458558,4.576313372
AT2G14255,NA,NA,NM_201724,2745525,NA,NA,-0.127997357,0.147652333,-0.069954662,0.27564969,0.058042695,-0.217606995,0.127997357,-0.147652333,0.069954662,-0.27564969,-0.058042695,0.217606995
AT2G14285,NA,NA,NM_001084420,5007874,NA,"GO:0000375, GO:0000398, GO:0003676, GO:0003723, GO:0005488, GO:0005622, GO:0005634, GO:0006139, GO:0006397, GO:0006807, GO:0008152, GO:0008380, GO:0009987, GO:0016070, GO:0030529, GO:0032991, GO:0043226, GO:0043234, GO:0044238, GO:0044464",0.050351787,0.097992756,0.039723528,0.047640968,-0.01062826,-0.058269228,-0.050351787,-0.097992756,-0.039723528,-0.047640968,0.01062826,0.058269228
AT2G14460,NA,NA,NM_127010,815934,NA,,-0.71401689,-0.103345175,-0.675715857,0.610671716,0.038301033,-0.572370683,0.71401689,0.103345175,0.675715857,-0.610671716,-0.038301033,0.572370683
AT2G14510,NA,NA,NM_001335422,815938,NA,NA,-8.108846601,0.021537973,-8.198559275,8.130384574,-0.089712674,-8.220097248,8.108846601,-0.021537973,8.198559275,-8.130384574,0.089712674,8.220097248
AT2G14520,NA,NA,NM_001335423,815939,NA,NA,-0.6816311,0.23283576,-0.496649046,0.91446686,0.184982054,-0.729484806,0.6816311,-0.23283576,0.496649046,-0.91446686,-0.184982054,0.729484806
AT2G14850,NA,NA,NM_127049,815974,NA,NA,0.133036482,-0.135696155,0.113441561,-0.268732636,-0.01959492,0.249137716,-0.133036482,0.135696155,-0.113441561,0.268732636,0.01959492,-0.249137716
AT2G14860,NA,NA,NM_127050,815975,NA,GO:0008152,0.266978798,-0.176457197,0.361072421,-0.443435995,0.094093623,0.537529618,-0.266978798,0.176457197,-0.361072421,0.443435995,-0.094093623,-0.537529618
AT2G14880,NA,NA,NM_001335441,815977,NA,"GO:0003676, GO:0003682, GO:0003824, GO:0004842, GO:0005488, GO:0006139, GO:0008152, GO:0009987, GO:0016874, GO:0044238",2.869804064,-0.041962721,2.885489878,-2.911766785,0.015685814,2.927452599,-2.869804064,0.041962721,-2.885489878,2.911766785,-0.015685814,-2.927452599
AT2G14920,ATST4A,"Encodes a brassinosteroid sulfotransferase that may be involved in brassinosteroid inactivation. In vitro experiements show that this enzyme can act on a broad group of naturally occurring brassinosteroids, including the 24-epimers and (22R,23R)-28 homobrassinosteroids, that have an array of different side chains, though it shows a preference for (22R,23R)-28 homobrassinosteroids. ST4A is expressed in the roots and transcript levels fall in response to cytokinin treatment.",NM_127056,815981,3702.AT2G14920.1,"GO:0003824, GO:0006790, GO:0008152, GO:0016740",-6.583025007,0.038907417,-6.455354075,6.621932424,0.127670932,-6.494261492,6.583025007,-0.038907417,6.455354075,-6.621932424,-0.127670932,6.494261492
AT2G14960,GH3.1,encodes a protein similar to IAA-amido synthases. Lines carrying an insertion in this gene are hypersensitive to auxin.,NM_127059,815985,3702.AT2G14960.1,NA,-6.054992502,-0.853817279,-6.884442959,5.201175223,-0.829450457,-6.03062568,6.054992502,0.853817279,6.884442959,-5.201175223,0.829450457,6.03062568
AT2G15280,NA,NA,NM_127088,816017,NA,NA,0.12589491,0.110056428,0.092683692,-0.015838481,-0.033211218,-0.017372737,-0.12589491,-0.110056428,-0.092683692,0.015838481,0.033211218,0.017372737
AT2G15310,ARFB1A,"A member of ARF GTPase family. A thaliana has 21 members of this family, known to be essential for vesicle coating and uncoating and functions in GTP-binding. Gene encoding ADP-ribosylation factor and similar to ADP-ribosylation factor (GI:861205) (Chlamydomonas reinhardtii), other ARFs and ARF-like proteins.",NM_127091,816020,3702.AT2G15310.1,"GO:0007165, GO:0007166, GO:0007186, NA",-1.639226221,-1.024212803,-1.809222354,0.615013418,-0.169996133,-0.785009551,1.639226221,1.024212803,1.809222354,-0.615013418,0.169996133,0.785009551
AT2G15490,UGT73B4,NA,NM_001202600,816041,3702.AT2G15490.1,"GO:0003824, GO:0005622, GO:0008152, GO:0016740, GO:0016757, GO:0043226, GO:0044464",-5.284680005,-2.386358049,-5.646590788,2.898321956,-0.361910783,-3.260232739,5.284680005,2.386358049,5.646590788,-2.898321956,0.361910783,3.260232739
AT2G15730,NA,NA,NM_001335458,816067,NA,NA,-0.780213908,-0.520931335,-0.82610513,0.259282573,-0.045891222,-0.305173795,0.780213908,0.520931335,0.82610513,-0.259282573,0.045891222,0.305173795
AT2G15760,NA,NA,NM_127138,816070,NA,NA,-1.736303225,-0.541628097,-1.590496051,1.194675129,0.145807175,-1.048867954,1.736303225,0.541628097,1.590496051,-1.194675129,-0.145807175,1.048867954
AT2G15820,OTP51,"Encodes a protein that promotes splicing of type II introns. otp51 mutants fail to splice intron 2 of plastid ycf3 transcripts, a factor required for the assembly of Photosystem I. Therefore, homozygous otp51 mutants have profound photosynthetic defects and can only survive in sucrose-supplemented in vitro cultures under low light conditions. OTP51 may also be involved in splicing several other transcripts and precursor forms of the trnL, trnG, trnI, and trnA transcripts also accumulate in otp51 mutants. Although OTP51 shares some homology with DNA endonucleases, it lacks key catalytic residues suggesting that it does not participate in DNA cleavage.",NM_127144,816078,3702.AT2G15820.1,"GO:0003676, GO:0003723, GO:0003824, GO:0004672, GO:0004675, GO:0004872, GO:0005215, GO:0005488, GO:0006464, GO:0006468, GO:0006810, GO:0006886, GO:0008152, GO:0015031, GO:0016301, GO:0016740, GO:0019199, GO:0019538, GO:0022857, GO:0044238, GO:0051179",1.965703616,-0.300061628,2.077869381,-2.265765244,0.112165766,2.377931009,-1.965703616,0.300061628,-2.077869381,2.265765244,-0.112165766,-2.377931009
AT2G15880,NA,NA,NM_127148,816084,NA,,1.963154919,1.667965927,2.411601734,-0.295188991,0.448446815,0.743635807,-1.963154919,-1.667965927,-2.411601734,0.295188991,-0.448446815,-0.743635807
AT2G15980,NA,NA,NM_127157,816093,NA,"GO:0003676, GO:0003723, GO:0003824, GO:0004672, GO:0004872, GO:0005215, GO:0005488, GO:0006464, GO:0006468, GO:0006810, GO:0006886, GO:0008152, GO:0015031, GO:0016301, GO:0016740, GO:0019199, GO:0019538, GO:0022857, GO:0044238, GO:0051179",0.314599887,-0.028760643,0.310190721,-0.343360531,-0.004409167,0.338951364,-0.314599887,0.028760643,-0.310190721,0.343360531,0.004409167,-0.338951364
AT2G16070,PDV2,"An integral outer envelope membrane protein (its homolog in A thaliana PDV1), component of the plastid division machinery. Similar to ARC6, PDV2 localizes to a continuous ring at the division site in wild-type plants. PDV1 and PDV2 are required for localization of ARC5 at the chloroplast division site.",NM_001335463,816104,3702.AT2G16070.2,NA,1.547673583,-0.432199277,1.825503266,-1.97987286,0.277829683,2.257702543,-1.547673583,0.432199277,-1.825503266,1.97987286,-0.277829683,-2.257702543
AT2G16230,NA,NA,NM_127180,816120,NA,"GO:0003824, GO:0004553, GO:0005488, GO:0005886, GO:0008152, GO:0016020, GO:0016787, GO:0030246, GO:0044464",-8.97727728,-0.9178434,-9.429370642,8.059433881,-0.452093361,-8.511527242,8.97727728,0.9178434,9.429370642,-8.059433881,0.452093361,8.511527242
