TAIR,SYMBOL,GENENAME,REFSEQ,ENTREZID,STRING_id,GOSLIM_IDS,Log2fc_.leaf_FLT.v.leaf_GC.,Log2fc_.leaf_FLT.v.root_FLT.,Log2fc_.leaf_FLT.v.root_GC.,Log2fc_.leaf_GC.v.root_FLT.,Log2fc_.leaf_GC.v.root_GC.,Log2fc_.root_FLT.v.root_GC.,Log2fc_.leaf_GC.v.leaf_FLT.,Log2fc_.root_FLT.v.leaf_FLT.,Log2fc_.root_GC.v.leaf_FLT.,Log2fc_.root_FLT.v.leaf_GC.,Log2fc_.root_GC.v.leaf_GC.,Log2fc_.root_GC.v.root_FLT.
AT1G11300,NA,NA,NM_001331975,837672,NA,"GO:0003824, GO:0004672, GO:0005886, GO:0006464, GO:0006468, GO:0006796, GO:0008152, GO:0009987, GO:0016020, GO:0016301, GO:0016740, GO:0019538, GO:0044238, GO:0044464",-0.086477929,0.261279038,0.072254556,0.347756967,0.158732485,-0.189024482,0.086477929,-0.261279038,-0.072254556,-0.347756967,-0.158732485,0.189024482
AT1G11320,NA,NA,NM_101005,837674,NA,NA,0.681067457,-0.155761765,0.97990819,-0.836829222,0.298840733,1.135669955,-0.681067457,0.155761765,-0.97990819,0.836829222,-0.298840733,-1.135669955
AT1G11340,NA,NA,NM_001331979,837676,NA,"GO:0003824, GO:0004672, GO:0005886, GO:0006464, GO:0006468, GO:0006796, GO:0008152, GO:0009987, GO:0016020, GO:0016301, GO:0016740, GO:0019538, GO:0044238, GO:0044464",7.377169699,0.172216947,4.845428609,-7.204952753,-2.53174109,4.673211662,-7.377169699,-0.172216947,-4.845428609,7.204952753,2.53174109,-4.673211662
AT1G11420,ATDUF2,Member of the plant-specific DUF724 protein family. Arabidopsis has 10 DUF724 proteins.,NM_101015,837684,3702.AT1G11420.1,NA,-1.4985425,-0.089227268,-1.404191854,1.409315232,0.094350646,-1.314964586,1.4985425,0.089227268,1.404191854,-1.409315232,-0.094350646,1.314964586
AT1G11450,UMAMIT27,NA,NM_001084045,837687,3702.AT1G11450.2,"GO:0005215, GO:0005886, GO:0006810, GO:0009987, GO:0016020, GO:0022857, GO:0044464, GO:0051179",-3.643922288,-0.114323988,-3.456633114,3.5295983,0.187289174,-3.342309126,3.643922288,0.114323988,3.456633114,-3.5295983,-0.187289174,3.342309126
AT1G11592,NA,NA,NA,NA,NA,,-0.93675363,0.269616676,-0.881322265,1.206370306,0.055431365,-1.150938941,0.93675363,-0.269616676,0.881322265,-1.206370306,-0.055431365,1.150938941
AT1G11710,NA,NA,NM_001332002,837715,NA,"GO:0003676, GO:0003723, GO:0003824, GO:0004672, GO:0004872, GO:0005215, GO:0005488, GO:0006464, GO:0006468, GO:0006810, GO:0006886, GO:0008152, GO:0015031, GO:0016301, GO:0016740, GO:0019199, GO:0019538, GO:0022857, GO:0044238, GO:0051179",-0.327689888,-0.860037224,-0.325963686,-0.532347336,0.001726203,0.534073538,0.327689888,0.860037224,0.325963686,0.532347336,-0.001726203,-0.534073538
AT1G11730,NA,NA,NM_101045,837717,NA,"GO:0003824, GO:0006412, GO:0006464, GO:0006486, GO:0008152, GO:0016740, GO:0016757, GO:0019538, GO:0044238",-0.488390645,0.032317823,-0.305413106,0.520708468,0.182977538,-0.337730929,0.488390645,-0.032317823,0.305413106,-0.520708468,-0.182977538,0.337730929
AT1G11740,NA,NA,NM_101046,837718,NA,NA,-1.171696929,-0.704453085,-0.99893031,0.467243843,0.172766619,-0.294477224,1.171696929,0.704453085,0.99893031,-0.467243843,-0.172766619,0.294477224
AT1G11760,MED32,NA,NM_101048,837720,3702.AT1G11760.1,NA,0.09583555,-0.107949268,0.274182224,-0.203784818,0.178346674,0.382131492,-0.09583555,0.107949268,-0.274182224,0.203784818,-0.178346674,-0.382131492
AT1G11850,NA,NA,NM_001084051,837732,NA,,8.669479694,-0.238452133,8.621326956,-8.907931826,0,8.859779089,-8.669479694,0.238452133,-8.621326956,8.907931826,0,-8.859779089
AT1G11880,NA,NA,NM_001332008,837736,NA,"GO:0003824, GO:0005622, GO:0005737, GO:0005783, GO:0006464, GO:0006497, GO:0006629, GO:0006644, GO:0006796, GO:0008152, GO:0009058, GO:0009987, GO:0016020, GO:0016740, GO:0016757, GO:0019538, GO:0032991, GO:0042175, GO:0043226, GO:0043234, GO:0044238, GO:0044464, NA",-0.406528585,0.091772253,-0.429034913,0.498300838,-0.022506328,-0.520807166,0.406528585,-0.091772253,0.429034913,-0.498300838,0.022506328,0.520807166
AT1G11900,NA,NA,NM_101061,837738,NA,"GO:0003676, GO:0003723, GO:0003824, GO:0004672, GO:0004872, GO:0005215, GO:0005488, GO:0006464, GO:0006468, GO:0006810, GO:0006886, GO:0008152, GO:0015031, GO:0016301, GO:0016740, GO:0019199, GO:0019538, GO:0022857, GO:0044238, GO:0051179",0.71105605,0.14346281,0.849130187,-0.56759324,0.138074138,0.705667378,-0.71105605,-0.14346281,-0.849130187,0.56759324,-0.138074138,-0.705667378
AT1G11915,NA,NA,NM_101063,837741,NA,NA,-2.174812097,-0.965549454,-2.177926927,1.209262643,-0.00311483,-1.212377473,2.174812097,0.965549454,2.177926927,-1.209262643,0.00311483,1.212377473
AT1G11940,NA,NA,NM_001332011,837746,NA,NA,-0.5269651,0.04198374,-0.587386078,0.56894884,-0.060420977,-0.629369817,0.5269651,-0.04198374,0.587386078,-0.56894884,0.060420977,0.629369817
AT1G12030,NA,NA,NM_101075,837755,NA,NA,3.324911417,-0.266241338,2.723647813,-3.591152755,-0.601263604,2.989889151,-3.324911417,0.266241338,-2.723647813,3.591152755,0.601263604,-2.989889151
AT1G12210,RFL1,RFL1 has high sequence similarity to the adjacent disease resistance (R) gene RPS5.,NM_001332021,837774,3702.AT1G12210.1,NA,0.184387726,0.241529594,0.113728094,0.057141869,-0.070659632,-0.127801501,-0.184387726,-0.241529594,-0.113728094,-0.057141869,0.070659632,0.127801501
AT1G12211,NA,NA,NM_001332023,6241068,NA,,0.030771602,0.003903752,-0.211170366,-0.02686785,-0.241941968,-0.215074118,-0.030771602,-0.003903752,0.211170366,0.02686785,0.241941968,0.215074118
AT1G12260,ANAC007,Encodes a NAC-domain transcription factor. Expressed in the vascular tissue.,NM_001332026,837780,3702.AT1G12260.1,NA,-1.06959651,-0.017013267,-1.103511059,1.052583243,-0.033914549,-1.086497792,1.06959651,0.017013267,1.103511059,-1.052583243,0.033914549,1.086497792
AT1G12290,NA,NA,NM_001332028,837783,NA,NA,-1.324038058,0.11881418,-1.315573971,1.442852238,0.008464087,-1.434388151,1.324038058,-0.11881418,1.315573971,-1.442852238,-0.008464087,1.434388151
AT1G12340,NA,NA,NM_101106,837788,NA,"GO:0006810, GO:0006886, GO:0015031, NA",-0.055279182,0.463129439,-0.240912581,0.518408621,-0.185633399,-0.70404202,0.055279182,-0.463129439,0.240912581,-0.518408621,0.185633399,0.70404202
AT1G12390,NA,NA,NM_101111,837794,NA,"GO:0006810, GO:0006886, GO:0015031, NA",-0.12847995,0.097543925,0.051188869,0.226023875,0.179668818,-0.046355057,0.12847995,-0.097543925,-0.051188869,-0.226023875,-0.179668818,0.046355057
AT1G12450,NA,NA,NM_101117,837802,NA,NA,0.410149944,0.323974685,0.340169895,-0.086175259,-0.069980049,0.01619521,-0.410149944,-0.323974685,-0.340169895,0.086175259,0.069980049,-0.01619521
AT1G12480,CDI3,"Encodes a membrane protein with 10 predicted transmembrane helices. SLAC1 is a multispanning  membrane protein  expressed predominantly in guard cells that plays a role in regulating cellular ion homeostasis and S-type anion currents. SLAC1 is important for normal stomatal closure in response to a variety of signals including elevated CO2, ozone, ABA, darkness, and humidity. SLAC1:GFP localizes to the plasma membrane.",NM_101120,837805,3702.AT1G12480.1,NA,6.339012903,-0.490758367,6.647895201,-6.82977127,0.308882298,7.138653568,-6.339012903,0.490758367,-6.647895201,6.82977127,-0.308882298,-7.138653568
AT1G12530,MOS9,NA,NM_101124,837809,NA,NA,-0.089579749,0.276668089,0.223373193,0.366247837,0.312952941,-0.053294896,0.089579749,-0.276668089,-0.223373193,-0.366247837,-0.312952941,0.053294896
AT1G12550,HPR3,NA,NM_101126,837811,3702.AT1G12550.1,"GO:0003824, GO:0005622, GO:0005737, GO:0005829, GO:0008152, GO:0016491, GO:0044464, NA",0.660328461,0.078072633,0.912635905,-0.582255828,0.252307443,0.834563272,-0.660328461,-0.078072633,-0.912635905,0.582255828,-0.252307443,-0.834563272
AT1G12570,NA,NA,NM_101128,837814,NA,"GO:0003824, GO:0006091, GO:0008152, GO:0016491, GO:0022904",3.916360153,-0.10862075,5.50050439,-4.024980903,1.584144238,5.609125141,-3.916360153,0.10862075,-5.50050439,4.024980903,-1.584144238,-5.609125141
AT1G12700,RPF1,NA,NM_001332041,837825,3702.AT1G12700.1,"GO:0003676, GO:0003723, GO:0003824, GO:0004672, GO:0004872, GO:0005215, GO:0005488, GO:0006464, GO:0006468, GO:0006810, GO:0006886, GO:0008152, GO:0015031, GO:0016301, GO:0016740, GO:0019199, GO:0019538, GO:0022857, GO:0044238, GO:0051179",0.243695795,-0.074802113,0.156996874,-0.318497908,-0.08669892,0.231798988,-0.243695795,0.074802113,-0.156996874,0.318497908,0.08669892,-0.231798988
AT1G12710,AtPP2-A12,"This gene is predicted to encode a protein with a PP2 domain. This domain in present in lectins found in squash and cucumber, suggesting that this protein could potentially have carbohydrate binding capabilities.",NM_001332044,837826,NA,NA,0.189363188,0.340805553,0.219496711,0.151442365,0.030133523,-0.121308842,-0.189363188,-0.340805553,-0.219496711,-0.151442365,-0.030133523,0.121308842
AT1G12775,NA,NA,NM_001035956,3766712,NA,"GO:0003676, GO:0003723, GO:0003824, GO:0004672, GO:0004872, GO:0005215, GO:0005488, GO:0006464, GO:0006468, GO:0006810, GO:0006886, GO:0008152, GO:0015031, GO:0016301, GO:0016740, GO:0019199, GO:0019538, GO:0022857, GO:0044238, GO:0051179",-0.386149305,-0.118135979,0.008359318,0.268013325,0.394508622,0.126495297,0.386149305,0.118135979,-0.008359318,-0.268013325,-0.394508622,-0.126495297
AT1G12790,NA,NA,NM_101149,837835,NA,NA,0.402370964,0.615658408,0.848019376,0.213287444,0.445648412,0.232360968,-0.402370964,-0.615658408,-0.848019376,-0.213287444,-0.445648412,-0.232360968
AT1G12880,atnudt12,NA,NM_101159,837845,NA,"GO:0006629, GO:0006644, GO:0008152, GO:0044238, NA",1.425493447,0.022420823,0.964207872,-1.403072624,-0.461285575,0.94178705,-1.425493447,-0.022420823,-0.964207872,1.403072624,0.461285575,-0.94178705
AT1G12940,ATNRT2.5,member of High affinity nitrate transporter family,NM_101165,837852,3702.AT1G12940.1,"GO:0005215, GO:0005622, GO:0005737, GO:0005886, GO:0006810, GO:0006811, GO:0006820, GO:0009987, GO:0016020, GO:0022857, GO:0044464, GO:0050896, GO:0051179, NA",8.863247291,3.04208316,10.24773513,-5.821164131,1.384487835,7.205651966,-8.863247291,-3.04208316,-10.24773513,5.821164131,-1.384487835,-7.205651966
AT1G12970,PIRL3,"Encodes PIRL3, a member of the Plant Intracellular Ras-group-related LRRs (Leucine rich repeat proteins). PIRLs are a distinct, plant-specific class of intracellular LRRs that likely mediate protein interactions, possibly in the context of signal transduction.",NM_101168,837855,3702.AT1G12970.1,NA,-0.442441809,0.639303157,-0.335054064,1.081744965,0.107387745,-0.974357221,0.442441809,-0.639303157,0.335054064,-1.081744965,-0.107387745,0.974357221
AT1G13040,NA,NA,NM_001332059,837861,NA,"GO:0003676, GO:0003723, GO:0003824, GO:0004672, GO:0004872, GO:0005215, GO:0005488, GO:0006464, GO:0006468, GO:0006810, GO:0006886, GO:0008152, GO:0015031, GO:0016301, GO:0016740, GO:0019199, GO:0019538, GO:0022857, GO:0044238, GO:0051179",-1.121002599,-0.690726774,-1.41985989,0.430275825,-0.298857291,-0.729133116,1.121002599,0.690726774,1.41985989,-0.430275825,0.298857291,0.729133116
AT1G13050,NA,NA,NM_001160860,837862,NA,NA,-0.969963893,-0.132221241,-0.843766065,0.837742652,0.126197828,-0.711544824,0.969963893,0.132221241,0.843766065,-0.837742652,-0.126197828,0.711544824
AT1G13150,CYP86C4,member of CYP86C,NM_101185,837873,3702.AT1G13150.1,"GO:0003824, GO:0006091, GO:0006629, GO:0008152, GO:0008202, GO:0016491, GO:0022904, GO:0044238",0.031064619,-0.389332342,-0.738005852,-0.420396961,-0.769070471,-0.34867351,-0.031064619,0.389332342,0.738005852,0.420396961,0.769070471,0.34867351
AT1G13195,NA,NA,NM_001123806,837878,NA,NA,-0.272129497,0.260928821,-0.190984523,0.533058318,0.081144974,-0.451913344,0.272129497,-0.260928821,0.190984523,-0.533058318,-0.081144974,0.451913344
AT1G13300,HRS1,Overexpression confers hypersensitivity to low phosphate-elicited inhibition of primary root growth.,NM_101201,837890,3702.AT1G13300.1,NA,-3.305167991,1.627351006,-3.379756229,4.932518997,-0.074588238,-5.007107235,3.305167991,-1.627351006,3.379756229,-4.932518997,0.074588238,5.007107235
AT1G13330,AHP2,"Encodes the Arabidopsis Hop2 homologue. In other species, Hop2 is proposed to be involved in inter-homolog bias in double strand break repair.",NM_101204,837893,3702.AT1G13330.1,"GO:0003676, GO:0003677, GO:0005102, GO:0005488, GO:0005515, GO:0009987",-0.465619949,0.164177761,-0.503988734,0.62979771,-0.038368785,-0.668166496,0.465619949,-0.164177761,0.503988734,-0.62979771,0.038368785,0.668166496
AT1G13340,NA,NA,NM_101205,837894,NA,NA,-0.546443236,1.255286523,-0.686686497,1.80172976,-0.14024326,-1.94197302,0.546443236,-1.255286523,0.686686497,-1.80172976,0.14024326,1.94197302
AT1G13410,NA,NA,NM_101211,837901,NA,"GO:0003676, GO:0003723, GO:0003824, GO:0004672, GO:0004675, GO:0004872, GO:0005215, GO:0005488, GO:0006464, GO:0006468, GO:0006810, GO:0006886, GO:0008152, GO:0015031, GO:0016301, GO:0016740, GO:0019199, GO:0019538, GO:0022857, GO:0044238, GO:0051179",-0.561134446,-0.150692793,-0.828997988,0.410441653,-0.267863542,-0.678305195,0.561134446,0.150692793,0.828997988,-0.410441653,0.267863542,0.678305195
AT1G13430,ATST4C,"Encodes a sulfotransferase. Unlike the related ST4A protein (At2g14920), in vitro experiements show that this enzyme does not act brassinosteroids. ST4C is expressed in the roots and transcript levels rise in response to cytokinin treatment.",NM_101213,837903,3702.AT1G13430.1,"GO:0003824, GO:0006790, GO:0008152, GO:0016740",-1.388311078,0.101175834,-1.388649025,1.489486912,-0.000337947,-1.489824859,1.388311078,-0.101175834,1.388649025,-1.489486912,0.000337947,1.489824859
AT1G13600,AtbZIP58,NA,NM_101230,837921,NA,NA,-0.736708515,-0.122584242,-0.455480973,0.614124273,0.281227542,-0.332896731,0.736708515,0.122584242,0.455480973,-0.614124273,-0.281227542,0.332896731
AT1G13630,NA,NA,NM_001332074,837924,NA,"GO:0003676, GO:0003723, GO:0003824, GO:0004672, GO:0004872, GO:0005215, GO:0005488, GO:0006464, GO:0006468, GO:0006810, GO:0006886, GO:0008152, GO:0015031, GO:0016301, GO:0016740, GO:0019199, GO:0019538, GO:0022857, GO:0044238, GO:0051179",0.163478908,-0.253335068,-0.102328431,-0.416813976,-0.265807339,0.151006637,-0.163478908,0.253335068,0.102328431,0.416813976,0.265807339,-0.151006637
AT1G13700,PGL1,NA,NM_001332082,837931,3702.AT1G13700.1,"GO:0003824, GO:0005975, GO:0005996, GO:0006098, GO:0008152, GO:0016787, GO:0044238",0.881774568,1.44582005,1.464423704,0.564045481,0.582649136,0.018603655,-0.881774568,-1.44582005,-1.464423704,-0.564045481,-0.582649136,-0.018603655
AT1G13750,NA,NA,NM_101243,837935,NA,"GO:0006796, GO:0008152",-0.139450304,1.04229932,-0.242409622,1.181749625,-0.102959318,-1.284708943,0.139450304,-1.04229932,0.242409622,-1.181749625,0.102959318,1.284708943
AT1G13780,NA,NA,NM_001332087,837938,NA,,0.790486847,0.21706821,0.834783955,-0.573418637,0.044297108,0.617715745,-0.790486847,-0.21706821,-0.834783955,0.573418637,-0.044297108,-0.617715745
AT1G13800,FAC19,NA,NM_001332089,837941,3702.AT1G13800.1,"GO:0003676, GO:0003723, GO:0003824, GO:0004672, GO:0004872, GO:0005215, GO:0005488, GO:0006464, GO:0006468, GO:0006810, GO:0006886, GO:0008152, GO:0015031, GO:0016301, GO:0016740, GO:0019199, GO:0019538, GO:0022857, GO:0044238, GO:0051179",-0.334257781,-0.075857687,-0.308829772,0.258400094,0.025428009,-0.232972085,0.334257781,0.075857687,0.308829772,-0.258400094,-0.025428009,0.232972085
AT1G13910,NA,NA,NM_001332097,837950,NA,NA,-1.263363159,-0.570732271,-1.084329549,0.692630888,0.179033609,-0.513597279,1.263363159,0.570732271,1.084329549,-0.692630888,-0.179033609,0.513597279
AT1G13950,ATELF5A-1,"Encodes eukaryotic translation initiation factor 5A (EIF-5A).In mammalian cells it functions as a shuttle protein that translocates mRNA from the nucleus to cytoplasmic ribosomes. Overexpression results in an increase in both primary and secondary xylem formation. In RNAi suppressed lines, xylem formation is reduced.",NM_101261,837955,3702.AT1G13950.1,"GO:0003676, GO:0003743, GO:0005488, GO:0006412, GO:0008135, GO:0008152, GO:0019538, GO:0044238, GO:0045182, GO:0003723, GO:0006417, GO:0050789, GO:0065007",-0.323155857,0.654831121,-0.267066779,0.977986977,0.056089078,-0.9218979,0.323155857,-0.654831121,0.267066779,-0.977986977,-0.056089078,0.9218979
AT1G14040,NA,NA,NM_101270,837965,NA,"GO:0005622, GO:0005737, GO:0005794, GO:0005886, GO:0016020, GO:0043226, GO:0044464",-2.074284565,0.473557381,-1.946212222,2.547841947,0.128072343,-2.419769604,2.074284565,-0.473557381,1.946212222,-2.547841947,-0.128072343,2.419769604
AT1G14100,FUT8,member of Glycosyltransferase Family- 37. FUT8 was previously associated to AT1G14110,NM_001084062,5007694,3702.AT1G14100.1,"GO:0003824, GO:0005622, GO:0005737, GO:0005794, GO:0005975, GO:0005976, GO:0008152, GO:0009058, GO:0009987, GO:0016740, GO:0016757, GO:0043226, GO:0044085, GO:0044238, GO:0044464, GO:0071840",6.000334194,-0.652781274,5.919455873,-6.653115469,0,6.572237147,-6.000334194,0.652781274,-5.919455873,6.653115469,0,-6.572237147
AT1G14120,NA,NA,NM_001332106,837971,NA,"GO:0008152, GO:0009056, GO:0009987, GO:0065007, NA",-3.615353858,0.258487516,-3.311147599,3.873841374,0.304206259,-3.569635115,3.615353858,-0.258487516,3.311147599,-3.873841374,-0.304206259,3.569635115
AT1G14170,NA,NA,NM_001035967,837976,NA,"GO:0000375, GO:0000398, GO:0003676, GO:0003723, GO:0003729, GO:0003824, GO:0005488, GO:0005515, GO:0006139, GO:0006351, GO:0006366, GO:0006397, GO:0006810, GO:0006886, GO:0008152, GO:0009987, GO:0015031, GO:0016070, GO:0019538, GO:0030529, GO:0044238, GO:0051169, GO:0008380, GO:0032991, GO:0051179",-1.116119246,1.239088861,-1.111552148,2.355208107,0.004567099,-2.350641009,1.116119246,-1.239088861,1.111552148,-2.355208107,-0.004567099,2.350641009
AT1G14190,NA,NA,NM_001332108,837979,NA,"GO:0003824, GO:0006091, GO:0008152, GO:0016491, GO:0022904",-2.505606494,0.062698588,-2.064541995,2.568305083,0.4410645,-2.127240583,2.505606494,-0.062698588,2.064541995,-2.568305083,-0.4410645,2.127240583
AT1G14205,NA,NA,NM_148464,837981,NA,"GO:0003676, GO:0003723, GO:0005488",1.753499671,-0.397060456,2.107898644,-2.150560126,0.354398973,2.504959099,-1.753499671,0.397060456,-2.107898644,2.150560126,-0.354398973,-2.504959099
AT1G14250,NA,NA,NM_101291,837986,NA,NA,7.58741087,-0.252151863,6.019261638,-7.839562733,-1.568149232,6.271413501,-7.58741087,0.252151863,-6.019261638,7.839562733,1.568149232,-6.271413501
AT1G14260,NA,NA,NM_001332109,837987,NA,"GO:0003824, GO:0004842, GO:0006508, GO:0008152, GO:0016874, GO:0019538, GO:0044238",-1.226645108,0.331080001,-1.387710411,1.557725109,-0.161065302,-1.718790411,1.226645108,-0.331080001,1.387710411,-1.557725109,0.161065302,1.718790411
AT1G14390,NA,NA,NM_001332118,838001,NA,NA,-2.226861408,-0.189854765,-2.589367725,2.037006643,-0.362506316,-2.39951296,2.226861408,0.189854765,2.589367725,-2.037006643,0.362506316,2.39951296
AT1G14470,NA,NA,NM_101314,838009,NA,,0.205911546,-0.358330823,-0.330489936,-0.56424237,-0.536401483,0.027840887,-0.205911546,0.358330823,0.330489936,0.56424237,0.536401483,-0.027840887
AT1G14490,AHL28,NA,NM_001332121,838011,NA,NA,0.905549054,-0.696896676,0.6973047,-1.60244573,-0.208244354,1.394201376,-0.905549054,0.696896676,-0.6973047,1.60244573,0.208244354,-1.394201376
AT1G14520,MIOX1,Encodes MIOX1.  Belongs to  myo-inositol oxygenase gene family.,NM_001160865,838014,3702.AT1G14520.1,"GO:0003824, GO:0005975, GO:0008152, GO:0016491, GO:0044238",0.510626527,-1.259940378,-0.03493369,-1.770566905,-0.545560217,1.225006688,-0.510626527,1.259940378,0.03493369,1.770566905,0.545560217,-1.225006688
AT1G14530,THH1,NA,NM_001332124,838015,3702.AT1G14530.1,NA,-0.306639924,0.288245703,-0.391542428,0.594885627,-0.084902505,-0.679788131,0.306639924,-0.288245703,0.391542428,-0.594885627,0.084902505,0.679788131
AT1G14600,NA,NA,NM_101327,838022,NA,NA,1.891982246,0.287213896,2.135540186,-1.60476835,0.24355794,1.84832629,-1.891982246,-0.287213896,-2.135540186,1.60476835,-0.24355794,-1.84832629
AT1G14630,NA,NA,NM_001332129,838025,NA,NA,-1.953493705,-0.187627158,-1.56842759,1.765866546,0.385066115,-1.380800431,1.953493705,0.187627158,1.56842759,-1.765866546,-0.385066115,1.380800431
AT1G14640,NA,NA,NM_001332130,838026,NA,"GO:0000375, GO:0000398, GO:0003676, GO:0003723, GO:0005488, GO:0005622, GO:0005634, GO:0006139, GO:0006397, GO:0006807, GO:0008152, GO:0008380, GO:0009987, GO:0016043, GO:0016070, GO:0019219, GO:0030529, GO:0032991, GO:0043226, GO:0043234, GO:0044085, GO:0044238, GO:0044464, GO:0050789, GO:0065007, GO:0071840",-1.130131184,0.065327203,-1.145595677,1.195458387,-0.015464493,-1.21092288,1.130131184,-0.065327203,1.145595677,-1.195458387,0.015464493,1.21092288
AT1G14660,ATNHX8,member of putative Na+/H+ antiporter (AtNHX) family. Functions as a plasma membrane Li+/H+ antiporter. Involved in Li+ efflux and detoxification.,NM_001198066,838028,3702.AT1G14660.1,"GO:0005215, GO:0005886, GO:0006810, GO:0006811, GO:0006812, GO:0008324, GO:0009987, GO:0015078, GO:0016020, GO:0022857, GO:0042592, GO:0044464, GO:0051179, GO:0065007",-0.094955386,-0.135118244,-0.032616191,-0.040162858,0.062339194,0.102502053,0.094955386,0.135118244,0.032616191,0.040162858,-0.062339194,-0.102502053
AT1G14680,NA,NA,NM_101335,838030,NA,NA,0.308364911,-0.130208255,0.306027001,-0.438573166,-0.00233791,0.436235255,-0.308364911,0.130208255,-0.306027001,0.438573166,0.00233791,-0.436235255
AT1G14687,AtHB32,NA,NM_101337,838033,NA,NA,1.677056518,0.386355598,1.896312064,-1.290700921,0.219255546,1.509956466,-1.677056518,-0.386355598,-1.896312064,1.290700921,-0.219255546,-1.509956466
AT1G14750,SDS,"Encodes a meiotic cyclin-like protein, distinct from all other known Arabidopsis cyclins.  It is not required for meiotic DSB formation but is necessary for meiotic DSB repair via the homologous chromosome.",NM_001084070,838040,3702.AT1G14750.1,"GO:0005488, GO:0005515, GO:0007049, GO:0007067, GO:0008047, GO:0009987, GO:0019207, GO:0019209, GO:0030234, GO:0003824, GO:0008152, GO:0016301, GO:0016740, GO:0050790, GO:0065007, GO:0065009",-0.197272518,0.5699522,-0.171182376,0.767224717,0.026090142,-0.741134575,0.197272518,-0.5699522,0.171182376,-0.767224717,-0.026090142,0.741134575
AT1G14870,AtPCR2,NA,NM_001332138,838052,NA,NA,-3.231562888,1.751209471,-3.209369146,4.982772359,0.022193742,-4.960578617,3.231562888,-1.751209471,3.209369146,-4.982772359,-0.022193742,4.960578617
AT1G15010,NA,NA,NM_101370,838066,NA,NA,2.916913546,1.535753151,1.905817165,-1.381160395,-1.011096381,0.370064014,-2.916913546,-1.535753151,-1.905817165,1.381160395,1.011096381,-0.370064014
AT1G15080,ATLPP2,"Encodes phosphatidic acid phosphatase. Involved in ABA signaling. Functions as a negative regulator upstream of ABI4. Expressed during germination and seed development. Expressed overall in young seedlings, in roots, hypocotyls, and vascular cells of cotyledons and leaves of 10 day-old seedlings, in flower filaments and stem elongation zones. Not expressed in anthers, pollen nor petals.",NM_101377,838072,3702.AT1G15080.1,"GO:0003824, GO:0006796, GO:0008152, GO:0009987, GO:0016787, GO:0016788, GO:0016791",-0.304153632,-0.014249383,-0.160936165,0.289904249,0.143217467,-0.146686782,0.304153632,0.014249383,0.160936165,-0.289904249,-0.143217467,0.146686782
AT1G15150,NA,NA,NM_001332152,838080,NA,"GO:0005215, GO:0006810, GO:0009987, GO:0022857, GO:0050896, GO:0051179, NA",2.682863313,0.071771214,2.805249426,-2.611092099,0.122386113,2.733478212,-2.682863313,-0.071771214,-2.805249426,2.611092099,-0.122386113,-2.733478212
AT1G15175,NA,NA,NA,NA,NA,,4.193273895,0.423408018,4.072314083,-3.769865877,-0.120959812,3.648906065,-4.193273895,-0.423408018,-4.072314083,3.769865877,0.120959812,-3.648906065
AT1G15210,ABCG35,NA,NM_101389,838087,3702.AT1G15210.1,"GO:0003824, GO:0005215, GO:0005886, GO:0006139, GO:0006796, GO:0006807, GO:0006810, GO:0008152, GO:0009056, GO:0009987, GO:0016020, GO:0016021, GO:0016462, GO:0016787, GO:0022857, GO:0042626, GO:0044238, GO:0044464, GO:0051179",-7.243423977,-0.50167315,-7.501641776,6.741750828,-0.258217799,-6.999968626,7.243423977,0.50167315,7.501641776,-6.741750828,0.258217799,6.999968626
AT1G15220,ATCCMH,"Encodes a protein with oxidoreductase activity present in the inner membrane of mitochondria. CCMH is postulated to play a central role in mitochondrial cytochrome c maturation, probably as part of a heme lyase complex that also holds activity of reducing apocytochrome c. CCMH interacts with apocytochrome AtCYTc-a and is shown to be present in a 500 kDa-complex along with CcmFN2.",NM_101390,838089,3702.AT1G15220.1,"GO:0005215, GO:0005886, GO:0006810, GO:0016020, GO:0044464, GO:0051179",0.398928989,0.095270737,0.474517632,-0.303658252,0.075588643,0.379246895,-0.398928989,-0.095270737,-0.474517632,0.303658252,-0.075588643,-0.379246895
AT1G15310,ATHSRP54A,54 kDa protein subunit of SRP that interacts with the signal peptide of secreted proteins,NM_101400,838100,3702.AT1G15310.1,"GO:0003676, GO:0003723, GO:0003824, GO:0003924, GO:0005488, GO:0005515, GO:0006412, GO:0006605, GO:0006810, GO:0006886, GO:0008152, GO:0015031, GO:0016787, GO:0019538, GO:0044238, GO:0051179",-1.629484996,0.5294049,-1.234171812,2.158889896,0.395313184,-1.763576712,1.629484996,-0.5294049,1.234171812,-2.158889896,-0.395313184,1.763576712
AT1G15380,GLYI4,NA,NM_001035972,838107,3702.AT1G15380.1,NA,-5.07697461,0.952648245,-5.147169165,6.029622855,-0.070194555,-6.09981741,5.07697461,-0.952648245,5.147169165,-6.029622855,0.070194555,6.09981741
