TAIR,SYMBOL,GENENAME,REFSEQ,ENTREZID,STRING_id,GOSLIM_IDS,Log2fc_.leaf_FLT.v.leaf_GC.,Log2fc_.leaf_FLT.v.root_FLT.,Log2fc_.leaf_FLT.v.root_GC.,Log2fc_.leaf_GC.v.root_FLT.,Log2fc_.leaf_GC.v.root_GC.,Log2fc_.root_FLT.v.root_GC.,Log2fc_.leaf_GC.v.leaf_FLT.,Log2fc_.root_FLT.v.leaf_FLT.,Log2fc_.root_GC.v.leaf_FLT.,Log2fc_.root_FLT.v.leaf_GC.,Log2fc_.root_GC.v.leaf_GC.,Log2fc_.root_GC.v.root_FLT.
AT2G20140,RPT2b,NA,NM_127572,816533,NA,"GO:0005488, GO:0005515, GO:0005622, GO:0005634, GO:0005737, GO:0005829, GO:0006139, GO:0006351, GO:0006357, GO:0006366, GO:0006367, GO:0006461, GO:0006508, GO:0006807, GO:0008152, GO:0009056, GO:0009058, GO:0009987, GO:0016043, GO:0016070, GO:0019219, GO:0019538, GO:0032991, GO:0043226, GO:0043234, GO:0044085, GO:0044238, GO:0044464, GO:0050789, GO:0065007, GO:0070271, GO:0071840, NA",0.005153839,0.05905888,-0.131055439,0.053905041,-0.136209278,-0.190114319,-0.005153839,-0.05905888,0.131055439,-0.053905041,0.136209278,0.190114319
AT2G20230,NA,NA,NM_127582,816542,NA,NA,0.379591783,0.140892525,0.493298922,-0.238699258,0.113707139,0.352406397,-0.379591783,-0.140892525,-0.493298922,0.238699258,-0.113707139,-0.352406397
AT2G20370,AtMUR3,Encodes a xyloglucan galactosyltransferase located in the membrane of Golgi stacks that is involved in the biosynthesis of fucose.  It is also involved in endomembrane organization. It is suggested that it is a dual-function protein that is responsible for actin organization and the synthesis of cell wall materials.,NM_127596,816556,NA,"GO:0003824, GO:0005975, GO:0005976, GO:0006464, GO:0006486, GO:0008152, GO:0016740, GO:0016757, GO:0019538, GO:0044238",-1.077684568,-0.342032463,-1.189589792,0.735652105,-0.111905224,-0.847557329,1.077684568,0.342032463,1.189589792,-0.735652105,0.111905224,0.847557329
AT2G21250,NA,NA,NM_127697,816664,NA,"GO:0003824, GO:0005215, GO:0008152, GO:0016491, NA",0.234563881,0.032930593,0.272001575,-0.201633288,0.037437694,0.239070981,-0.234563881,-0.032930593,-0.272001575,0.201633288,-0.037437694,-0.239070981
AT2G21300,NA,NA,NM_001036308,816669,NA,"GO:0003774, GO:0003777, GO:0003824, GO:0005622, GO:0005856, GO:0006139, GO:0006796, GO:0006807, GO:0006928, GO:0008152, GO:0009056, GO:0009987, GO:0016462, GO:0016787, GO:0032991, GO:0043226, GO:0043234, GO:0044238, GO:0044464",0.133872405,-0.141409111,0.045877005,-0.275281516,-0.0879954,0.187286117,-0.133872405,0.141409111,-0.045877005,0.275281516,0.0879954,-0.187286117
AT2G21440,NA,NA,NM_127716,816683,NA,NA,0.098792133,-0.132033142,0.037544409,-0.230825275,-0.061247724,0.169577552,-0.098792133,0.132033142,-0.037544409,0.230825275,0.061247724,-0.169577552
AT2G22240,ATIPS2,"** Referred to as MIPS1 in Mitsuhashi et al 2008. Myo-inositol-1-phosphate synthase isoform 2. Expressed in leaf, root and silique. Immunolocalization experiments with an antibody recognizing MIPS1, MIPS2, and MIPS3 showed endosperm localization.",NM_001335785,816757,3702.AT2G22240.1,NA,-0.072452704,-0.772029757,0.149165945,-0.699577053,0.221618649,0.921195702,0.072452704,0.772029757,-0.149165945,0.699577053,-0.221618649,-0.921195702
AT2G22250,AAT,Encodes a prokaryotic-type plastidic aspartate aminotransferase with glutamate/aspartate-prephenate aminotransferase (PAT) activity.,NM_001036317,816758,3702.AT2G22250.2,"GO:0003824, GO:0006520, GO:0006778, GO:0006807, GO:0008152, GO:0008483, GO:0016740, GO:0044238",-0.646538368,-0.069726731,-0.635786134,0.576811637,0.010752234,-0.566059403,0.646538368,0.069726731,0.635786134,-0.576811637,-0.010752234,0.566059403
AT2G22300,CAMTA3,Encodes a putative CAM binding transcription factor. Loss of function mutations show enhanced resistance to fungal and bacterial pathogens suggesting that CAMTA functions to suppress defense responses.,NM_001124889,816762,3702.AT2G22300.1,"GO:0000981, GO:0001071, GO:0003676, GO:0003677, GO:0003700, GO:0005488, GO:0005622, GO:0005634, GO:0006139, GO:0006351, GO:0006357, GO:0006366, GO:0006807, GO:0008152, GO:0009058, GO:0009987, GO:0016070, GO:0019219, GO:0043226, GO:0044238, GO:0044464, GO:0050789, GO:0065007",0.367060154,0.458153513,0.440407701,0.09109336,0.073347547,-0.017745812,-0.367060154,-0.458153513,-0.440407701,-0.09109336,-0.073347547,0.017745812
AT2G22400,NA,NA,NM_179693,816771,NA,"GO:0003824, GO:0006139, GO:0006807, GO:0008152, GO:0008168, GO:0009987, GO:0016070, GO:0016740, GO:0044238",-0.100073908,0.101289392,-0.160144795,0.2013633,-0.060070887,-0.261434187,0.100073908,-0.101289392,0.160144795,-0.2013633,0.060070887,0.261434187
AT2G22470,AGP2,Encodes arabinogalactan-protein (AGP2).,NM_127812,816779,3702.AT2G22470.1,,-4.77707007,0.274221146,-4.784539141,5.051291217,-0.007469071,-5.058760287,4.77707007,-0.274221146,4.784539141,-5.051291217,0.007469071,5.058760287
AT2G22480,PFK5,NA,NM_179694,816781,3702.AT2G22480.1,NA,-0.712518215,0.375312567,-0.734594529,1.087830781,-0.022076315,-1.109907096,0.712518215,-0.375312567,0.734594529,-1.087830781,0.022076315,1.109907096
AT2G22510,NA,NA,NM_127817,816784,NA,,-7.028322019,1.94390401,-7.137642471,8.972226029,-0.109320452,-9.081546481,7.028322019,-1.94390401,7.137642471,-8.972226029,0.109320452,9.081546481
AT2G22770,NAI1,regulates the development of ER bodies. also involves in response to the endophytic fungus Piriformospora indica.,NM_179700,816807,3702.AT2G22770.1,"GO:0003676, GO:0003677, GO:0003700, GO:0005488, GO:0006139, GO:0006351, GO:0006357, GO:0006366, GO:0008152, GO:0044238, GO:0001071, GO:0016070, GO:0019219, GO:0050789, GO:0065007",-3.158589181,0.101938267,-3.136225325,3.260527448,0.022363856,-3.238163592,3.158589181,-0.101938267,3.136225325,-3.260527448,-0.022363856,3.238163592
AT2G22840,AtGRF1,"Growth regulating factor encoding transcription activator. One of the nine members of a GRF gene family, containing nuclear targeting domain. Mutants result in smaller leaves indicating the role of the gene in leaf development. Expressed in root, shoot and flower",NM_127849,816815,NA,NA,-1.771476337,-0.549487085,-1.812731124,1.221989252,-0.041254787,-1.263244039,1.771476337,0.549487085,1.812731124,-1.221989252,0.041254787,1.263244039
AT2G22920,SCPL12,NA,NM_001202652,816823,3702.AT2G22920.2,"GO:0003824, GO:0006508, GO:0008152, GO:0008233, GO:0008236, GO:0009056, GO:0009987, GO:0016740, GO:0016746, GO:0016787, GO:0019538, GO:0019748, GO:0044238",-6.844067356,-0.513109916,-6.673567291,6.330957441,0.170500065,-6.160457376,6.844067356,0.513109916,6.673567291,-6.330957441,-0.170500065,6.160457376
AT2G23610,ATMES3,"Encodes a protein shown to have carboxylesterase activity, methyl IAA esterase activity, and methyl jasmonate esterase activity in vitro. This protein does not act on methyl salicylate, MeGA4, or MEGA9 in vitro.",NM_001335858,816893,3702.AT2G23610.1,"GO:0003824, GO:0008152, GO:0016787",-0.444912651,-0.120181967,-0.130799908,0.324730684,0.314112743,-0.01061794,0.444912651,0.120181967,0.130799908,-0.324730684,-0.314112743,0.01061794
AT2G24050,eIFiso4G2,Encodes a putative eukaryotic translation initiation factor.,NM_127967,816939,NA,"GO:0003676, GO:0003743, GO:0005488, GO:0006412, GO:0006915, GO:0008135, GO:0008152, GO:0019538, GO:0044238, GO:0045182, GO:0003723, GO:0006417, GO:0050789, GO:0065007",0.600603312,-0.479962636,0.55595912,-1.080565948,-0.044644192,1.035921756,-0.600603312,0.479962636,-0.55595912,1.080565948,0.044644192,-1.035921756
AT2G24260,LRL1,"Encodes a basic helix-loop-helix (bHLH) protein that regulates root hair development.  One of the three Arabidopsis homologs of the Lotus japonicus ROOTHAIRLESS1 (LjRHL1) gene: At2g24260 (AtLRL1), At4g30980 (AtLRL2), and At5g58010 (AtLRL3).",NM_001335926,816961,3702.AT2G24260.1,"GO:0000981, GO:0001071, GO:0003676, GO:0003677, GO:0003700, GO:0005488, GO:0005622, GO:0005634, GO:0006139, GO:0006351, GO:0006357, GO:0006366, GO:0006807, GO:0008152, GO:0009058, GO:0009987, GO:0016070, GO:0019219, GO:0043226, GO:0044238, GO:0044464, GO:0050789, GO:0065007",-2.36081488,0.100284332,-2.349016563,2.461099212,0.011798317,-2.449300895,2.36081488,-0.100284332,2.349016563,-2.461099212,-0.011798317,2.449300895
AT2G24360,NA,NA,NM_127998,816972,NA,"GO:0035556, NA",-0.29317045,-0.047684669,-0.164579823,0.24548578,0.128590626,-0.116895154,0.29317045,0.047684669,0.164579823,-0.24548578,-0.128590626,0.116895154
AT2G24940,AtMAPR2,NA,NM_001335965,817032,NA,"GO:0005488, GO:0044464, NA",-0.683519551,0.066559021,-0.375696439,0.750078571,0.307823112,-0.442255459,0.683519551,-0.066559021,0.375696439,-0.750078571,-0.307823112,0.442255459
AT2G25110,AtSDF2,Encodes an endoplasmic reticulum protein SDF2 (stromal-derived factor-2).  Forms a complex SDF2-ERdj3B-BiP that is required for the proper accumulation of the surface-exposed leucine-rich repeat receptor kinases EFR.  EFR is involved in PAMP (pathogen associated molecular patterns) triggered immunity.,NM_128068,817049,NA,,-0.23521248,-0.034109044,-0.311195676,0.201103436,-0.075983196,-0.277086632,0.23521248,0.034109044,0.311195676,-0.201103436,0.075983196,0.277086632
AT2G25160,CYP82F1,member of CYP82F,NM_001335975,817054,3702.AT2G25160.1,"GO:0003824, GO:0006790, GO:0006807, GO:0008152, GO:0009058, GO:0009987, GO:0016491, GO:0019748",-8.137743693,1.855618585,-8.55816111,9.993362278,-0.420417417,-10.41377969,8.137743693,-1.855618585,8.55816111,-9.993362278,0.420417417,10.41377969
AT2G25310,NA,NA,NM_128088,817069,NA,NA,0.049912796,0.206565154,0.127433598,0.156652359,0.077520802,-0.079131557,-0.049912796,-0.206565154,-0.127433598,-0.156652359,-0.077520802,0.079131557
AT2G25320,NA,NA,NM_001335988,817070,NA,NA,-0.105174668,-0.175685106,-0.178316371,-0.070510438,-0.073141703,-0.002631266,0.105174668,0.175685106,0.178316371,0.070510438,0.073141703,0.002631266
AT2G25670,NA,NA,NM_128126,817108,NA,NA,0.261985539,-0.145194439,0.248547321,-0.407179977,-0.013438218,0.39374176,-0.261985539,0.145194439,-0.248547321,0.407179977,0.013438218,-0.39374176
AT2G25790,SKM1,NA,NM_128139,817121,NA,"GO:0042742, GO:0050896",-2.048661841,-0.022958012,-2.005235167,2.025703829,0.043426674,-1.982277155,2.048661841,0.022958012,2.005235167,-2.025703829,-0.043426674,1.982277155
AT2G25800,NA,NA,NM_128140,817122,NA,NA,0.145670014,0.069221306,0.108570564,-0.076448708,-0.03709945,0.039349258,-0.145670014,-0.069221306,-0.108570564,0.076448708,0.03709945,-0.039349258
AT2G25910,NA,NA,NM_001036341,817132,NA,"GO:0003676, GO:0003824, GO:0004518, GO:0004532, GO:0005488, GO:0006139, GO:0008152, GO:0016070, GO:0016072, GO:0016787, GO:0016788, GO:0044238",-0.66763704,0.062709028,-0.564004817,0.730346067,0.103632223,-0.626713845,0.66763704,-0.062709028,0.564004817,-0.730346067,-0.103632223,0.626713845
AT2G26280,CID7,"smr (Small MutS Related) domain-containing protein mRNA, complete cds",NM_001336049,817168,3702.AT2G26280.1,NA,0.571490732,-0.208687745,0.549752357,-0.780178478,-0.021738375,0.758440103,-0.571490732,0.208687745,-0.549752357,0.780178478,0.021738375,-0.758440103
AT2G26300,ATGPA1,"Encodes an alpha subunit of a heterotrimeric GTP-binding protein. The active GTP-bound form of GPA1 binds to the GTG1 and GTG2 abscisic acid (ABA) receptors and appears to affect their GTPase and GTP-binding activity, and hence, ABA binding abilities. GPA1 is a positive regulator in ABA-mediated inhibition of stomatal opening. Plants with recessive mutant alleles have complex phenotypes including: reduced brassinolide response, reduced cell divisions, round leaves, short hypocotyls.  It is likely to be involved in the signaling events that trigger unfolded protein response-associated cell death. GPA1 is also involved in sugar signaling.",NM_001336055,817170,3702.AT2G26300.1,"GO:0003824, GO:0003924, GO:0004016, GO:0004857, GO:0004871, GO:0005102, GO:0005215, GO:0005488, GO:0005515, GO:0005622, GO:0005834, GO:0005886, GO:0006139, GO:0006796, GO:0006807, GO:0006810, GO:0007154, GO:0007165, GO:0007166, GO:0007186, GO:0008152, GO:0009056, GO:0009058, GO:0009187, GO:0009987, GO:0016020, GO:0016247, GO:0016462, GO:0016787, GO:0016829, GO:0019219, GO:0019220, GO:0022857, GO:0030234, GO:0032991, GO:0035556, GO:0043234, GO:0044238, GO:0044464, GO:0050789, GO:0050790, GO:0050896, GO:0051179, GO:0065007, GO:0065009",-0.266279553,0.33466036,-0.220747736,0.600939913,0.045531818,-0.555408095,0.266279553,-0.33466036,0.220747736,-0.600939913,-0.045531818,0.555408095
AT2G27030,ACAM-2,encodes a calmodulin that has higher affinity to kinesin-like calmodulin binding motor protein than CAM4 or CAM6.,NM_128261,817245,3702.AT2G27030.3,"GO:0005488, GO:0005509, GO:0005515, GO:0005516, GO:0006928, GO:0007049, GO:0007154, GO:0007165, GO:0009987, GO:0019722, GO:0035556",-0.228127571,0.003633545,-0.181925804,0.231761116,0.046201767,-0.185559349,0.228127571,-0.003633545,0.181925804,-0.231761116,-0.046201767,0.185559349
AT2G27190,ATPAP1,secreted purple acid phosphatase precursor,NM_128277,817261,3702.AT2G01180.1,"GO:0006796, GO:0008152",-0.273209093,-0.018750396,-0.292151716,0.254458697,-0.018942623,-0.27340132,0.273209093,0.018750396,0.292151716,-0.254458697,0.018942623,0.27340132
AT2G27730,NA,NA,NM_001336122,817319,NA,NA,-0.299947751,0.007388555,-0.305105393,0.307336305,-0.005157642,-0.312493948,0.299947751,-0.007388555,0.305105393,-0.307336305,0.005157642,0.312493948
AT2G27840,HD2D,Belongs to the plant specific HD2 type proteins; similar to nucleolar Zea mays histone deacetylase; HD2-p39,NM_001336129,817331,NA,NA,-1.250559758,-0.44395298,-1.274847234,0.806606778,-0.024287476,-0.830894254,1.250559758,0.44395298,1.274847234,-0.806606778,0.024287476,0.830894254
AT2G28190,CSD2,Encodes a chloroplastic copper/zinc superoxide dismutase CSD2 that can detoxify superoxide radicals. Its expression is affected by miR398-directed mRNA cleavage.,NM_128379,817365,3702.AT2G28190.1,"GO:0003824, GO:0005488, GO:0005576, GO:0005615, GO:0005622, GO:0005737, GO:0006950, GO:0008152, GO:0009987, GO:0016209, GO:0016491, GO:0044464, GO:0050896",-0.359486841,-0.32953962,-0.831713657,0.02994722,-0.472226816,-0.502174036,0.359486841,0.32953962,0.831713657,-0.02994722,0.472226816,0.502174036
AT2G28250,NCRK,NA,NM_001036358,817371,3702.AT2G28250.1,NA,-3.843783998,0.066313335,-3.651970429,3.910097333,0.191813569,-3.718283764,3.843783998,-0.066313335,3.651970429,-3.910097333,-0.191813569,3.718283764
AT2G28510,NA,NA,NM_128411,817399,NA,NA,-2.202643657,-0.631840051,-2.134446582,1.570803607,0.068197075,-1.502606531,2.202643657,0.631840051,2.134446582,-1.570803607,-0.068197075,1.502606531
AT2G28550,RAP2.7,NA,NM_001202696,817403,3702.AT2G28550.3,NA,-0.200744719,-0.718506208,-0.230516909,-0.517761488,-0.02977219,0.487989298,0.200744719,0.718506208,0.230516909,0.517761488,0.02977219,-0.487989298
AT2G28790,NA,NA,NM_001336188,817428,NA,NA,0.116301411,0.261732733,0.15844011,0.145431322,0.042138699,-0.103292623,-0.116301411,-0.261732733,-0.15844011,-0.145431322,-0.042138699,0.103292623
AT2G28890,PLL4,"Encodes a protein phosphatase 2C  like gene, similar to POL. Involved in leaf development. Knockout mutants have abnormally shaped leaves.",NM_128448,817438,3702.AT2G28890.1,"GO:0003824, GO:0004721, GO:0004857, GO:0005488, GO:0005515, GO:0006464, GO:0006468, GO:0008152, GO:0009987, GO:0016787, GO:0016788, GO:0016791, GO:0019207, GO:0019210, GO:0019538, GO:0030234, GO:0044238, GO:0050790, GO:0065007, GO:0065009",-1.020426475,0.627075174,-0.925192021,1.647501649,0.095234454,-1.552267196,1.020426475,-0.627075174,0.925192021,-1.647501649,-0.095234454,1.552267196
AT2G29510,NA,NA,NM_128505,817500,NA,NA,0.104766797,-0.073756436,0.12585803,-0.178523233,0.021091233,0.199614465,-0.104766797,0.073756436,-0.12585803,0.178523233,-0.021091233,-0.199614465
AT2G29660,NA,NA,NM_128520,817516,NA,NA,-2.492381791,0.38170079,-2.153688708,2.874082581,0.338693083,-2.535389498,2.492381791,-0.38170079,2.153688708,-2.874082581,-0.338693083,2.535389498
AT2G29750,UGT71C1,NA,NM_128529,817525,3702.AT2G29750.1,"GO:0003824, GO:0005622, GO:0008152, GO:0016740, GO:0016757, GO:0043226, GO:0044464",-6.105733784,0.528822865,-6.456625774,6.634556649,-0.35089199,-6.985448638,6.105733784,-0.528822865,6.456625774,-6.634556649,0.35089199,6.985448638
AT2G30060,NA,NA,NM_128561,817557,NA,"GO:0003824, GO:0003924, GO:0005488, GO:0005515, GO:0005622, GO:0005634, GO:0005737, GO:0005815, GO:0005856, GO:0006139, GO:0006403, GO:0006508, GO:0006605, GO:0006796, GO:0006807, GO:0006810, GO:0006886, GO:0006996, GO:0007010, GO:0007049, GO:0007067, GO:0008047, GO:0008104, GO:0008152, GO:0009056, GO:0009987, GO:0015031, GO:0015931, GO:0016043, GO:0016462, GO:0016787, GO:0019219, GO:0019220, GO:0019538, GO:0030234, GO:0043226, GO:0044238, GO:0044464, GO:0050789, GO:0050790, GO:0051169, GO:0051179, GO:0051726, GO:0065007, GO:0065009, GO:0071840",-0.598270609,-0.334315683,-0.573310337,0.263954926,0.024960271,-0.238994654,0.598270609,0.334315683,0.573310337,-0.263954926,-0.024960271,0.238994654
AT2G30520,RPT2,light inducible root phototropism 2 encoding a signal transducer of the phototropic response in Arabidopsis,NM_001036369,817601,3702.AT2G30520.1,NA,2.31111643,0.001240723,2.150238799,-2.309875707,-0.160877632,2.148998076,-2.31111643,-0.001240723,-2.150238799,2.309875707,0.160877632,-2.148998076
AT2G30740,NA,NA,NM_001336285,817625,NA,NA,-0.789220809,0.184063822,-0.815962957,0.973284631,-0.026742148,-1.000026779,0.789220809,-0.184063822,0.815962957,-0.973284631,0.026742148,1.000026779
AT2G30950,FTSH2,"Metalloprotease that functions in thylakoid membrane biogenesis. Involved in the repair of PSII following damaged incurred during photoinhibition. Forms a complex with VAR1. Mutants show a variegated phenotype, which decreases during development. Transcript and protein levels increase with light intensity.",NM_001336310,817646,3702.AT2G30950.1,"GO:0005622, GO:0005737, GO:0005739, GO:0006091, GO:0006996, GO:0008152, GO:0009056, GO:0009536, GO:0009579, GO:0009628, GO:0009987, GO:0016020, GO:0016043, GO:0019538, GO:0043226, GO:0044238, GO:0044464, GO:0050789, GO:0050896, GO:0065007, GO:0071840",3.604078264,-0.150618587,3.398732395,-3.754696851,-0.20534587,3.549350981,-3.604078264,0.150618587,-3.398732395,3.754696851,0.20534587,-3.549350981
AT2G30980,ASKdZeta,Encodes a GSK3-like protein kinase. This protein can interact with the BZR1 protein involved in brassinosteroid-mediated signaling in a Y2H assay and promotes BZR1 phosphorylation in protoplasts.,NM_128652,817649,NA,"GO:0003824, GO:0004672, GO:0005975, GO:0005976, GO:0005977, GO:0006464, GO:0006468, GO:0007049, GO:0007067, GO:0007154, GO:0007165, GO:0007166, GO:0008152, GO:0009987, GO:0016301, GO:0016740, GO:0019538, GO:0032502, GO:0035556, GO:0044238",0.437449408,0.002526167,0.448431246,-0.434923241,0.010981837,0.445905078,-0.437449408,-0.002526167,-0.448431246,0.434923241,-0.010981837,-0.445905078
AT2G31280,CPUORF7,"Upstream open reading frames (uORFs) are small open reading frames found in the 5' UTR of a mature mRNA, and can potentially mediate translational regulation of the largest, or major, ORF (mORF). CPuORF7 represents a conserved upstream opening reading frame relative to major ORF AT2G31280.1 ",NM_001036376,817685,3702.AT2G31280.3,"GO:0003824, GO:0004672, GO:0005622, GO:0005737, GO:0005829, GO:0006139, GO:0006351, GO:0006464, GO:0006468, GO:0006796, GO:0006807, GO:0007154, GO:0007165, GO:0008152, GO:0009058, GO:0009987, GO:0016070, GO:0016301, GO:0016740, GO:0019219, GO:0019538, GO:0035556, GO:0044238, GO:0044464, GO:0050789, GO:0050896, GO:0065007",-1.286247331,-0.189283163,-1.074725368,1.096964168,0.211521963,-0.885442205,1.286247331,0.189283163,1.074725368,-1.096964168,-0.211521963,0.885442205
AT2G31410,NA,NA,NM_128698,817699,NA,"GO:0005622, GO:0006139, GO:0006807, GO:0008152, GO:0009987, GO:0016070, GO:0016072, GO:0030529, GO:0032991, GO:0044085, GO:0044238, GO:0044464, GO:0071840",0.027649563,-0.189945487,-0.010174736,-0.217595049,-0.037824299,0.179770751,-0.027649563,0.189945487,0.010174736,0.217595049,0.037824299,-0.179770751
AT2G31570,ATGPX2,glutathione peroxidase GPx,NM_128714,817715,3702.AT2G31570.1,"GO:0003824, GO:0004601, GO:0006629, GO:0006950, GO:0008152, GO:0008202, GO:0009636, GO:0016209, GO:0016491, GO:0044238, GO:0050896",0.323882494,-0.136109894,0.21578871,-0.459992388,-0.108093784,0.351898604,-0.323882494,0.136109894,-0.21578871,0.459992388,0.108093784,-0.351898604
AT2G31790,NA,NA,NM_128737,817736,NA,"GO:0003824, GO:0005622, GO:0008152, GO:0016740, GO:0016757, GO:0043226, GO:0044464",1.01187725,-0.177116262,1.132175837,-1.188993512,0.120298587,1.309292098,-1.01187725,0.177116262,-1.132175837,1.188993512,-0.120298587,-1.309292098
AT2G31810,NA,NA,NM_179841,817738,NA,"GO:0003824, GO:0005622, GO:0005737, GO:0005829, GO:0006520, GO:0006807, GO:0008152, GO:0008652, GO:0009058, GO:0009987, GO:0016740, GO:0032991, GO:0043234, GO:0044238, GO:0044464",1.285912302,0.707030218,1.219033959,-0.578882084,-0.066878343,0.512003741,-1.285912302,-0.707030218,-1.219033959,0.578882084,0.066878343,-0.512003741
AT2G32300,UCC1,"Encodes a uclacyanin, a protein precursor that is closely related to precursors of stellacyanins and a blue copper protein from pea pods.",NM_001336386,817791,3702.AT2G32300.1,"GO:0005886, GO:0016020, GO:0044464, NA",-5.527040095,0.29442455,-5.893697084,5.821464645,-0.366656989,-6.188121634,5.527040095,-0.29442455,5.893697084,-5.821464645,0.366656989,6.188121634
AT2G32520,NA,NA,NM_001336400,817813,NA,"GO:0003824, GO:0005975, GO:0008152, GO:0016787, GO:0044238",0.189425944,0.126812575,0.242479797,-0.062613369,0.053053853,0.115667222,-0.189425944,-0.126812575,-0.242479797,0.062613369,-0.053053853,-0.115667222
AT2G32720,ATCB5-B,member of Cytochromes b5,NM_001336411,817832,3702.AT2G32720.1,"GO:0003824, GO:0006091, GO:0006629, GO:0008152, GO:0008202, GO:0016491, GO:0022904, GO:0044238",-0.847388441,0.152966897,-0.797198152,1.000355338,0.050190289,-0.950165049,0.847388441,-0.152966897,0.797198152,-1.000355338,-0.050190289,0.950165049
AT2G32850,NA,NA,NM_128845,817846,NA,"GO:0003824, GO:0004672, GO:0005622, GO:0005737, GO:0006464, GO:0006468, GO:0006796, GO:0006810, GO:0006897, GO:0008152, GO:0009987, GO:0016043, GO:0016192, GO:0016301, GO:0016740, GO:0019538, GO:0044238, GO:0044464, GO:0050789, GO:0051179, GO:0065007, GO:0071840",-0.327285319,0.015015218,-0.389807017,0.342300536,-0.062521698,-0.404822234,0.327285319,-0.015015218,0.389807017,-0.342300536,0.062521698,0.404822234
AT2G32920,ATPDI9,"Encodes a protein disulfide isomerase-like (PDIL) protein, a member of a multigene family within the thioredoxin (TRX) superfamily. Transcript levels for this gene are up-regulated in response to three different chemical inducers of ER stress (dithiothreitol, beta-mercaptoethanol, and tunicamycin). AtIRE1-2 does not appear to be required for this response, but the atbzip60 mutant has a diminished response.",NM_128852,817854,3702.AT2G32920.1,"GO:0003756, GO:0003824, GO:0005622, GO:0005737, GO:0005783, GO:0006457, GO:0006950, GO:0008152, GO:0009987, GO:0016853, GO:0019538, GO:0043226, GO:0044238, GO:0044464, GO:0050896",-0.08578756,-0.046882859,-0.185969847,0.038904701,-0.100182287,-0.139086988,0.08578756,0.046882859,0.185969847,-0.038904701,0.100182287,0.139086988
AT2G32990,AtGH9B8,NA,NM_128859,817861,NA,NA,-2.910773166,-0.983969128,-2.968395522,1.926804038,-0.057622356,-1.984426394,2.910773166,0.983969128,2.968395522,-1.926804038,0.057622356,1.984426394
AT2G33120,ATVAMP722,Encodes a member of Synaptobrevin -like protein family.,NM_001036392,817874,3702.AT2G33120.2,"GO:0005484, GO:0005488, GO:0005515, GO:0005622, GO:0005737, GO:0006810, GO:0006887, GO:0006996, GO:0009987, GO:0016020, GO:0016043, GO:0016192, GO:0031201, GO:0032991, GO:0043234, GO:0044464, GO:0051179, GO:0071840",0.016753005,0.258093504,0.017025373,0.241340499,0.000272368,-0.241068131,-0.016753005,-0.258093504,-0.017025373,-0.241340499,-0.000272368,0.241068131
AT2G33210,HSP60-2,NA,NM_001202736,817883,3702.AT2G33210.1,NA,-0.602668201,-0.028497245,-0.713147443,0.574170956,-0.110479242,-0.684650198,0.602668201,0.028497245,0.713147443,-0.574170956,0.110479242,0.684650198
AT2G33620,AHL10,NA,NM_001124965,817928,3702.AT2G33620.1,NA,-0.772032409,0.01207668,-0.623134138,0.784109089,0.148898271,-0.635210818,0.772032409,-0.01207668,0.623134138,-0.784109089,-0.148898271,0.635210818
AT2G33630,NA,NA,NM_128923,817929,NA,"GO:0003824, GO:0005975, GO:0005976, GO:0005977, GO:0006629, GO:0008152, GO:0008202, GO:0008203, GO:0016491, GO:0016829, GO:0016836, GO:0016853, GO:0016854, GO:0044238",-0.535337085,0.372457932,-0.463135104,0.907795018,0.072201981,-0.835593036,0.535337085,-0.372457932,0.463135104,-0.907795018,-0.072201981,0.835593036
AT2G33790,AGP30,"pollen Ole e 1 allergen protein containing 14.6% proline residues, similar to arabinogalactan protein (Daucus carota) GI:11322245, SP:Q03211 Pistil-specific extensin-like protein precursor (PELP) {Nicotiana tabacum}; contains Pfam profile PF01190: Pollen proteins Ole e I family",NM_128938,817946,3702.AT2G33790.1,NA,-8.776487935,1.528156373,-9.071335484,10.30464431,-0.294847549,-10.59949186,8.776487935,-1.528156373,9.071335484,-10.30464431,0.294847549,10.59949186
AT2G33830,AtDRM2,NA,NM_001336474,817950,NA,NA,0.357349835,2.041221132,0.91058259,1.683871297,0.553232756,-1.130638542,-0.357349835,-2.041221132,-0.91058259,-1.683871297,-0.553232756,1.130638542
AT2G34420,LHB1B2,Photosystem II type I chlorophyll            a/b-binding protein,NM_128994,818005,3702.AT2G34420.1,"GO:0005488, GO:0005622, GO:0005737, GO:0006091, GO:0008152, GO:0009536, GO:0009579, GO:0009628, GO:0009987, GO:0016020, GO:0043226, GO:0044464, GO:0050896",5.408889842,-0.436864284,6.367119433,-5.845754126,0.958229591,6.803983717,-5.408889842,0.436864284,-6.367119433,5.845754126,-0.958229591,-6.803983717
AT2G34630,GPPS,Encodes a geranyl diphosphate synthase. RNAi lines are dwarf. T-DNA knock-out lines are embryo lethal.,NM_001036406,818028,3702.AT2G34630.2,,-0.082978831,-0.170325438,-0.182552023,-0.087346607,-0.099573192,-0.012226585,0.082978831,0.170325438,0.182552023,0.087346607,0.099573192,0.012226585
AT2G35380,NA,NA,NM_001036409,818105,NA,NA,-8.311713279,0.398921384,-8.255702573,8.710634662,0.056010705,-8.654623957,8.311713279,-0.398921384,8.255702573,-8.710634662,-0.056010705,8.654623957
